"","Visit.ID","Total_Richness","E_Richness","P_Richness","T_Richness","Clin_Richness","LL_Richness","Intol_Richness","Dom_Abund","Tol_Abund","Pred_Abund","Tot_Abund","Tol_Percent","Pred_Percent","Dom_Percent","Tot_Richness_Score","E_Richness_Score","P_Richness_Score","T_Richness_Score","Cling_Richness_Score","LL_Richness_Score","Intol_Richness_Score","Dom_Percent_Score","Pred_Percent_Score","Tol_Percent_Score","Overall.Score.x","Agency.x","WRIA.Number.x","Basin.x","Subbasin.x","Stream.or.River","Project.x","Visit.Date","Year","Lab.Name","Site.Code.x","Latitude.x","Longitude.x","Row","Site.ID","WRIA.Number.y","WRIA","Basin.y","Subbasin.y","Stream","Agency.y","Project.y","Site.Code.y","Latitude.y","Longitude.y","Event.Date","Date.Released","Taxonomic.Resolution","Total.SqFt","Taxa.Richness.Quantity","Ephemeroptera.Richness.Quantity","Plecoptera.Richness.Quantity","Trichoptera.Richness.Quantity","EPT.Richness.Quantity","Clinger.Richness.Quantity","Long-Lived.Richness.Quantity","Intolerant.Richness.Quantity","Percent.Dominant.Quantity","Predator.Percent.Quantity","Tolerant.Percent.Quantity","Number.of.Organisms","Overall.Score.y","Taxa.Richness.Score","Ephemeroptera.Richness.Score","Plecoptera.Richness.Score","Trichoptera.Richness.Score","Clinger.Richness.Score","Long-Lived.Richness.Score","Intolerant.Richness.Score","Percent.Dominant.Score","Predator.Percent.Score","Tolerant.Percent.Score","diff"
"1016",5230,30,5,6,6,16,5,2,226,42,32,467,8.99357601713062,6.85224839400428,48.3940042826552,6.66666666666667,5.71428571428571,7.14285714285714,6.25,6.47058823529412,3.75,2.85714285714286,8.84368308351178,2.92612419700214,7.90847069369055,58.529818590451,"Kitsap County",15,"Puget Sound (Kitsap) Basin","Dyes Inlet / Central Kitsap Subbasin","Strawberry Creek","Watershed Health Monitoring","2012-09-17",2012,"Aquatic Biology Associates, Inc.","KCSSWM-015",47.6474,-122.6986,2138,1289,15,"WRIA 15 - Kitsap","Puget Sound (Kitsap) Basin","Dyes Inlet / Central Kitsap Subbasin","Strawberry Creek","Kitsap County","Watershed Health Monitoring","KCSSWM-015",47.6474,-122.6986,41169,41428,"Coarse",8,30,5,6,6,17,16,5,2,0.484,0.069,0.09,467,58.6,6.7,5.7,7.1,6.2,6.5,3.8,2.9,8.8,3,7.9,-0.0701814095490363
"1017",5241,33,7,7,5,18,6,3,289,17,35,472,3.60169491525424,7.41525423728813,61.228813559322,8.09523809523809,8.57142857142857,8.57142857142857,5,7.64705882352941,5,4.28571428571429,5.46610169491525,3.20762711864407,9.16239653133622,65.0069936922345,"Kitsap County",15,"Puget Sound (Kitsap) Basin","Carr Inlet Subbasin","Burley Creek","Watershed Health Monitoring","2012-09-13",2012,"Aquatic Biology Associates, Inc.","KCSSWM-037 - Lower",47.4146,-122.6315,2111,1284,15,"WRIA 15 - Kitsap","Puget Sound (Kitsap) Basin","Carr Inlet Subbasin","Burley Creek","Kitsap County","Watershed Health Monitoring","KCSSWM-037 - Lower",47.4146,-122.6315,41165,41428,"Coarse",8,33,7,7,5,19,18,6,3,0.612,0.074,0.036,472,65,8.1,8.6,8.6,5,7.6,5,4.3,5.5,3.2,9.2,0.00699369223447377
"1018",5242,40,7,11,9,27,10,6,269,26,66,494,5.26315789473684,13.3603238866397,54.4534412955466,10,8.57142857142857,10,10,10,10,8.57142857142857,7.2490943959088,6.18016194331984,8.77600979192166,89.3481232740074,"Kitsap County",15,"Puget Sound (Kitsap) Basin","Carr Inlet Subbasin","Olalla Creek","Watershed Health Monitoring","2012-08-22",2012,"Aquatic Biology Associates, Inc.","KCSSWM-041",47.4284,-122.568,2114,1285,15,"WRIA 15 - Kitsap","Puget Sound (Kitsap) Basin","Carr Inlet Subbasin","Olalla Creek","Kitsap County","Watershed Health Monitoring","KCSSWM-041",47.4284,-122.568,41143,41428,"Coarse",8,40,7,11,9,27,27,10,6,0.545,0.134,0.053,494,89.3,10,8.6,10,10,10,10,8.6,7.2,6.2,8.8,0.0481232740074375
"1019",5260,12,1,0,0,3,1,0,340,25,29,414,6.03864734299517,7.0048309178744,82.1256038647343,0,0,0,0,0,0,0,0,3.0024154589372,8.59566340860578,11.598078867543,"City of Seattle",9,"Duwamish - Green River Basin","Longfellow Creek Subbasin","Longfellow Creek","Status & Trends","2000-08-28",2000,"Aquatic Biology Associates, Inc.","LF02",47.528907,-122.364074,1665,1791,9,"WRIA 9 - Duwamish-Green","Duwamish - Green River Basin","Longfellow Creek Subbasin","Longfellow Creek","City of Seattle","Status & Trends","LF02",47.528907,-122.364074,36766,41466,"Coarse",3,12,1,0,0,1,3,1,0,0.821,0.07,0.06,414,11.6,0,0,0,0,0,0,0,0,3,8.6,-0.00192113245702608
"1020",5264,12,2,2,2,6,3,0,386,72,6,435,16.551724137931,1.37931034482759,88.735632183908,0,1.42857142857143,1.42857142857143,1.25,0.588235294117647,1.25,0,0,0.189655172413793,6.15076182838813,12.2857951520624,"City of Seattle",8,"Puget Sound (Cedar-Sammamish) Basin","Pipers Creek Subbasin","Pipers Creek","Status & Trends","2001-09-22",2001,"Aquatic Biology Associates, Inc.","PI05",47.710621,-122.370949,913,1794,8,"WRIA 8 - Cedar-Sammamish","Puget Sound (Cedar-Sammamish) Basin","Pipers Creek Subbasin","Pipers Creek","City of Seattle","Status & Trends","PI05",47.710621,-122.370949,37156,42324,"Coarse",3,12,2,2,2,6,6,3,0,0.887,0.014,0.166,435,12.3,0,1.4,1.4,1.2,0.6,1.2,0,0,0.2,6.1,-0.0142048479375703
"1021",5266,7,0,0,0,0,1,0,361,2,3,369,0.5420054200542,0.813008130081301,97.8319783197832,0,0,0,0,0,0,0,0,0,9.87395222789437,9.87395222789437,"City of Seattle",9,"Duwamish - Green River Basin","Longfellow Creek Subbasin","Puget Creek","Status & Trends","1999-09-23",1999,"Aquatic Biology Associates, Inc.","PU01",47.557726,-122.353826,1673,1795,9,"WRIA 9 - Duwamish-Green","Duwamish - Green River Basin","Longfellow Creek Subbasin","Puget Creek","City of Seattle","Status & Trends","PU01",47.557726,-122.353826,36426,41467,"Coarse",3,7,0,0,0,0,0,1,0,0.978,0.008,0.005,369,9.9,0,0,0,0,0,0,0,0,0,9.9,-0.0260477721056276
"1022",5270,10,2,1,2,4,0,0,101,54,2,126,42.8571428571429,1.58730158730159,80.1587301587302,0,1.42857142857143,0,1.25,0,0,0,0.484544695071008,0.293650793650794,0.0332225913621258,3.48998950865536,"City of Seattle",8,"Cedar River / Lake Washington Basin","W Lake Washington - Seattle N Subbasin","Ravenna Creek","Status & Trends","1999-09-28",1999,"Aquatic Biology Associates, Inc.","RA01",47.669975,-122.301566,834,1796,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","W Lake Washington - Seattle N Subbasin","Ravenna Creek","City of Seattle","Status & Trends","RA01",47.669975,-122.301566,36431,41470,"Coarse",3,10,2,1,2,5,4,0,0,0.802,0.016,0.429,126,3.5,0,1.4,0,1.2,0,0,0,0.5,0.3,0,-0.0100104913446435
"1023",5271,16,2,2,1,6,0,0,219,47,3,279,16.8458781362007,1.0752688172043,78.494623655914,0,1.42857142857143,1.42857142857143,0,0.588235294117647,0,0,0.922467458970008,0.0376344086021506,6.08235392181379,10.4878339406464,"City of Seattle",8,"Cedar River / Lake Washington Basin","W Lake Washington - Seattle N Subbasin","Ravenna Creek","Status & Trends","2000-09-05",2000,"Aquatic Biology Associates, Inc.","RA01",47.669975,-122.301566,833,1796,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","W Lake Washington - Seattle N Subbasin","Ravenna Creek","City of Seattle","Status & Trends","RA01",47.669975,-122.301566,36774,41470,"Coarse",3,16,2,2,1,5,6,0,0,0.785,0.011,0.168,279,10.5,0,1.4,1.4,0,0.6,0,0,0.9,0.1,6.1,-0.0121660593535502
"1024",5272,19,2,1,2,5,3,0,261,16,6,319,5.01567398119122,1.88087774294671,81.8181818181818,1.42857142857143,1.42857142857143,0,1.25,0,1.25,0,0.0478468899521509,0.440438871473354,8.83356419042065,14.678992808989,"City of Seattle",8,"Cedar River / Lake Washington Basin","W Lake Washington - Seattle N Subbasin","Ravenna Creek","Status & Trends","1998-10-01",1998,"Aquatic Biology Associates, Inc.","RA01",47.669975,-122.301566,835,1796,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","W Lake Washington - Seattle N Subbasin","Ravenna Creek","City of Seattle","Status & Trends","RA01",47.669975,-122.301566,36069,41470,"Coarse",3,19,2,1,2,5,5,3,0,0.818,0.019,0.05,319,14.7,1.4,1.4,0,1.2,0,1.2,0,0.1,0.5,8.8,-0.021007191010991
"1025",5273,13,2,3,0,4,3,1,39,10,5,59,16.9491525423729,8.47457627118644,66.1016949152542,0,1.42857142857143,2.85714285714286,0,0,1.25,1.42857142857143,4.18376449598573,3.73728813559322,6.05833661805282,20.9436749639175,"City of Seattle",9,"Puget Sound (Duwamish-Green) Basin","Lower Puget Sound - Seattle Subbasin","Schmitz Creek","Status & Trends","2000-08-28",2000,"Aquatic Biology Associates, Inc.","SC02",47.577626,-122.404316,1854,1797,9,"WRIA 9 - Duwamish-Green","Puget Sound (Duwamish-Green) Basin","Lower Puget Sound - Seattle Subbasin","Schmitz Creek","City of Seattle","Status & Trends","SC02",47.577626,-122.404316,36766,41470,"Coarse",3,13,2,3,0,5,4,3,1,0.661,0.085,0.169,59,21,0,1.4,2.9,0,0,1.2,1.4,4.2,3.8,6.1,-0.0563250360825229
"1026",5274,14,2,5,1,6,5,1,64,11,16,91,12.0879120879121,17.5824175824176,70.3296703296703,0,1.42857142857143,5.71428571428571,0,0.588235294117647,3.75,1.42857142857143,3.07113938692886,8.29120879120879,7.18885765397393,31.4608696976578,"City of Seattle",9,"Puget Sound (Duwamish-Green) Basin","Lower Puget Sound - Seattle Subbasin","Schmitz Creek","Status & Trends","1999-09-23",1999,"Aquatic Biology Associates, Inc.","SC02",47.577626,-122.404316,1855,1797,9,"WRIA 9 - Duwamish-Green","Puget Sound (Duwamish-Green) Basin","Lower Puget Sound - Seattle Subbasin","Schmitz Creek","City of Seattle","Status & Trends","SC02",47.577626,-122.404316,36426,41470,"Coarse",3,14,2,5,1,8,6,5,1,0.703,0.176,0.121,91,31.5,0,1.4,5.7,0,0.6,3.8,1.4,3.1,8.3,7.2,-0.0391303023421941
"1027",5275,20,2,4,2,6,4,0,138,9,8,178,5.0561797752809,4.49438202247191,77.5280898876404,1.9047619047619,1.42857142857143,4.28571428571429,1.25,0.588235294117647,2.5,0,1.17681845062094,1.74719101123596,8.82414423830677,23.7054366133289,"City of Seattle",9,"Puget Sound (Duwamish-Green) Basin","Lower Puget Sound - Seattle Subbasin","Schmitz Creek","Status & Trends","1998-09-22",1998,"Aquatic Biology Associates, Inc.","SC02",47.577626,-122.404316,1856,1797,9,"WRIA 9 - Duwamish-Green","Puget Sound (Duwamish-Green) Basin","Lower Puget Sound - Seattle Subbasin","Schmitz Creek","City of Seattle","Status & Trends","SC02",47.577626,-122.404316,36060,41472,"Coarse",3,20,2,4,2,8,6,4,0,0.775,0.045,0.051,178,23.7,1.9,1.4,4.3,1.2,0.6,2.5,0,1.2,1.8,8.8,0.00543661332892498
"1028",5282,11,1,0,0,2,3,0,407,1,1,456,0.219298245614035,0.219298245614035,89.2543859649123,0,0,0,0,0,1.25,0,0,0,9.94900040799674,11.1990004079967,"City of Seattle",8,"Cedar River / Lake Washington Basin","Thornton Creek Subbasin","Willow Creek","Status & Trends","1998-10-01",1998,"Aquatic Biology Associates, Inc.","TW01",47.694862,-122.305174,822,1800,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","Thornton Creek Subbasin","Willow Creek","City of Seattle","Status & Trends","TW01",47.694862,-122.305174,36069,41472,"Coarse",3,11,1,0,0,1,2,3,0,0.893,0.002,0.002,456,11.2,0,0,0,0,0,1.2,0,0,0,10,-0.000999592003262606
"1029",5283,11,1,0,1,4,3,0,260,140,3,293,47.7815699658703,1.02389078498294,88.7372013651877,0,0,0,0,0,1.25,0,0,0.0119453924914675,0,1.26194539249147,"City of Seattle",8,"Cedar River / Lake Washington Basin","Thornton Creek Subbasin","Willow Creek","Status & Trends","1999-09-29",1999,"Aquatic Biology Associates, Inc.","TW01",47.694862,-122.305174,821,1800,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","Thornton Creek Subbasin","Willow Creek","City of Seattle","Status & Trends","TW01",47.694862,-122.305174,36432,41472,"Coarse",3,11,1,0,1,2,4,3,0,0.887,0.01,0.478,293,1.2,0,0,0,0,0,1.2,0,0,0,0,0.0619453924914677
"1030",5286,27,2,5,6,13,4,0,303,26,35,480,5.41666666666667,7.29166666666667,63.125,5.23809523809524,1.42857142857143,5.71428571428571,6.25,4.70588235294118,2.5,0,4.96710526315789,3.14583333333333,8.74031007751938,42.6900834079042,"City of Lake Forest Park",8,"Cedar River / Lake Washington Basin","McAleer Creek Subbasin","McAleer Creek","Benthic Invertebrates","2009-10-10",2009,"Aquatic Entomology (Mindy Allen)","McAlLFPSAnmlAcres",47.755417,-122.28755,775,763,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","McAleer Creek Subbasin","McAleer Creek","City of Lake Forest Park","Benthic Invertebrates","McAlLFPSAnmlAcres",47.755417,-122.28755,40096,41593,"Coarse",3,27,2,5,6,13,13,4,0,0.631,0.073,0.054,480,42.7,5.2,1.4,5.7,6.2,4.7,2.5,0,5,3.2,8.7,-0.00991659209583418
"1031",5292,23,3,5,4,13,5,0,161,40,26,287,13.9372822299652,9.05923344947735,56.0975609756098,3.33333333333333,2.85714285714286,5.71428571428571,3.75,4.70588235294118,3.75,0,6.81643132220796,4.02961672473868,6.75877157442671,41.7154638790764,"City of Lake Forest Park",8,"Cedar River / Lake Washington Basin","McAleer Creek Subbasin","McAleer Creek","Benthic Invertebrates","2012-09-22",2012,"Aquatic Entomology (Mindy Allen)","McAlLFPS196th",47.7706,-122.3115,772,762,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","McAleer Creek Subbasin","McAleer Creek","City of Lake Forest Park","Benthic Invertebrates","McAlLFPS196th",47.7706,-122.3115,41174,41593,"Coarse",3,23,3,5,4,12,13,5,0,0.561,0.091,0.139,287,41.7,3.3,2.9,5.7,3.8,4.7,3.8,0,6.8,4.1,6.8,0.015463879076421
"1032",5355,16,3,3,3,8,1,0,21,2,5,41,4.8780487804878,12.1951219512195,51.219512195122,0,2.85714285714286,2.85714285714286,2.5,1.76470588235294,0,0,8.10012836970475,5.59756097560976,8.86557005104935,32.5422509930025,"King County - Roads",8,"Sammamish River Basin","Bear Creek Subbasin","Cottage Lake Creek tributary","ESA Water Quality","1999-09-21",1999,"Rhithron Associates, Inc.","E1264",47.730382,-122.079114,970,277,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Bear Creek Subbasin","Cottage Lake Creek tributary","King County - Roads","ESA Water Quality","E1264",47.730382,-122.079114,36424,41522,"Coarse",3,16,3,3,3,9,8,1,0,0.512,0.122,0.049,41,32.5,0,2.9,2.9,2.5,1.8,0,0,8.1,5.6,8.9,0.0422509930025114
"1033",5356,15,0,3,4,7,2,1,80,6,12,122,4.91803278688525,9.83606557377049,65.5737704918033,0,0,2.85714285714286,3.75,1.17647058823529,0,1.42857142857143,4.32269197584124,4.41803278688525,8.85627144491041,26.8091810815865,"King County - Roads",8,"Sammamish River Basin","Bear Creek Subbasin","Cottage Lake Creek","ESA Water Quality","1999-09-21",1999,"Rhithron Associates, Inc.","E1168",47.743005,-122.084012,958,278,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Bear Creek Subbasin","Cottage Lake Creek","King County - Roads","ESA Water Quality","E1168",47.743005,-122.084012,36424,41522,"Coarse",3,15,0,3,4,7,7,2,1,0.656,0.098,0.049,122,26.8,0,0,2.9,3.8,1.2,0,1.4,4.3,4.4,8.9,0.00918108158647613
"1034",5359,8,3,0,2,7,1,0,21,1,2,30,3.33333333333333,6.66666666666667,70,0,2.85714285714286,0,1.25,1.17647058823529,0,0,3.15789473684211,2.83333333333333,9.22480620155039,20.499647717104,"King County - Roads",7,"Lower Snoqualmie Basin","Cherry Creek Subbasin","Cherry Creek - N Fork","ESA Water Quality","1999-09-22",1999,"Rhithron Associates, Inc.","E1078",47.750501,-121.911981,142,282,7,"WRIA 7 - Snohomish","Lower Snoqualmie Basin","Cherry Creek Subbasin","Cherry Creek - N Fork","King County - Roads","ESA Water Quality","E1078",47.750501,-121.911981,36425,41522,"Coarse",3,8,3,0,2,5,7,1,0,0.7,0.067,0.033,30,20.5,0,2.9,0,1.2,1.2,0,0,3.2,2.9,9.2,-0.000352282896020739
"1035",5361,15,3,2,5,11,1,0,320,41,13,432,9.49074074074074,3.00925925925926,74.0740740740741,0,2.85714285714286,1.42857142857143,5,3.52941176470588,0,0,2.08576998050682,1.00462962962963,7.79285099052541,23.698376651082,"King County - Roads",9,"Duwamish - Green River Basin","Coal Creek (Green) Subbasin","Coal Creek (Green River)","ESA Water Quality","1999-09-23",1999,"Rhithron Associates, Inc.","E375",47.268727,-121.915521,1599,285,9,"WRIA 9 - Duwamish-Green","Duwamish - Green River Basin","Coal Creek (Green) Subbasin","Coal Creek (Green River)","King County - Roads","ESA Water Quality","E375",47.268727,-121.915521,36426,41522,"Coarse",3,15,3,2,5,10,11,1,0,0.741,0.03,0.095,432,23.7,0,2.9,1.4,5,3.5,0,0,2.1,1,7.8,-0.00162334891797045
"1036",5362,19,3,4,6,12,2,1,277,5,38,399,1.2531328320802,9.52380952380952,69.4235588972431,1.42857142857143,2.85714285714286,4.28571428571429,6.25,4.11764705882353,0,1.42857142857143,3.30958976388339,4.26190476190476,9.70857375998135,37.647715344593,"King County - Roads",9,"Duwamish - Green River Basin","Covington Creek Subbasin","Covington Creek","ESA Water Quality","1999-09-27",1999,"Rhithron Associates, Inc.","E333",47.326202,-122.0011,1611,287,9,"WRIA 9 - Duwamish-Green","Duwamish - Green River Basin","Covington Creek Subbasin","Covington Creek","King County - Roads","ESA Water Quality","E333",47.326202,-122.0011,36430,41522,"Coarse",3,19,3,4,6,13,12,2,1,0.694,0.095,0.013,399,37.6,1.4,2.9,4.3,6.2,4.1,0,1.4,3.3,4.2,9.7,0.0477153445930227
"1037",5363,17,4,3,5,10,1,0,129,21,15,206,10.1941747572816,7.28155339805825,62.621359223301,0.476190476190476,4.28571428571429,2.85714285714286,5,2.94117647058824,0,0,5.09964230965764,3.14077669902913,7.62926168435313,31.4299047826757,"King County - Roads",8,"Sammamish River Basin","Issaquah Creek Subbasin","Issaquah Creek - E Fork","ESA Water Quality","1999-09-22",1999,"Rhithron Associates, Inc.","E182",47.532351,-121.980214,1261,294,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Issaquah Creek Subbasin","Issaquah Creek - E Fork","King County - Roads","ESA Water Quality","E182",47.532351,-121.980214,36425,41522,"Coarse",3,17,4,3,5,12,10,1,0,0.626,0.073,0.102,206,31.4,0.5,4.3,2.9,5,2.9,0,0,5.1,3.2,7.6,0.029904782675743
"1038",5364,21,4,4,5,9,2,1,380,1,17,494,0.202429149797571,3.4412955465587,76.9230769230769,2.38095238095238,4.28571428571429,4.28571428571429,5,2.35294117647059,0,1.42857142857143,1.33603238866396,1.22064777327935,9.95292345353545,32.2434971729017,"King County - Roads",8,"Sammamish River Basin","Issaquah Creek Subbasin","Issaquah Creek - E Fork","ESA Water Quality","1999-09-23",1999,"Rhithron Associates, Inc.","E186",47.532328,-121.975924,1267,293,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Issaquah Creek Subbasin","Issaquah Creek - E Fork","King County - Roads","ESA Water Quality","E186",47.532328,-121.975924,36426,41522,"Coarse",3,21,4,4,5,13,9,2,1,0.769,0.034,0.002,494,32.2,2.4,4.3,4.3,5,2.4,0,1.4,1.3,1.2,10,0.0434971729017306
"1039",5365,18,4,4,3,10,2,1,86,1,8,108,0.925925925925926,7.40740740740741,79.6296296296296,0.952380952380952,4.28571428571429,4.28571428571429,2.5,2.94117647058824,0,1.42857142857143,0.623781676413255,3.2037037037037,9.78466838931955,30.0057111924057,"King County - Roads",8,"Sammamish River Basin","Issaquah Creek Subbasin","Issaquah Creek - E Fork","ESA Water Quality","1999-09-22",1999,"Rhithron Associates, Inc.","E195",47.526245,-121.940341,1276,292,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Issaquah Creek Subbasin","Issaquah Creek - E Fork","King County - Roads","ESA Water Quality","E195",47.526245,-121.940341,36425,41522,"Coarse",3,18,4,4,3,11,10,2,1,0.796,0.074,0.009,108,30,1,4.3,4.3,2.5,2.9,0,1.4,0.6,3.2,9.8,0.00571119240569828
"1040",5366,4,1,0,0,2,0,0,34,1,0,35,2.85714285714286,0,97.1428571428571,0,0,0,0,0,0,0,0,0,9.33554817275748,9.33554817275748,"King County - Roads",8,"Cedar River / Lake Washington Basin","E Lake Washington - Kenmore S Subbasin","Denny Creek","ESA Water Quality","1999-09-20",1999,"Rhithron Associates, Inc.","E1111",47.709246,-122.249657,504,296,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","E Lake Washington - Kenmore S Subbasin","Denny Creek","King County - Roads","ESA Water Quality","E1111",47.709246,-122.249657,36423,41522,"Coarse",3,4,1,0,0,1,2,0,0,0.971,0,0.029,35,9.3,0,0,0,0,0,0,0,0,0,9.3,0.0355481727574745
"1041",5367,17,2,3,4,9,2,0,76,1,9,104,0.961538461538462,8.65384615384615,73.0769230769231,0.476190476190476,1.42857142857143,2.85714285714286,3.75,2.35294117647059,0,0,2.34817813765182,3.82692307692308,9.77638640429338,26.8163335572436,"King County - Roads",9,"Puget Sound (Duwamish-Green) Basin","Vashon-Maury Island Subbasin","McCormick Creek (Vashon)","ESA Water Quality","1999-09-30",1999,"Rhithron Associates, Inc.","E1219",47.482269,-122.477836,1965,297,9,"WRIA 9 - Duwamish-Green","Puget Sound (Duwamish-Green) Basin","Vashon-Maury Island Subbasin","McCormick Creek (Vashon)","King County - Roads","ESA Water Quality","E1219",47.482269,-122.477836,36433,41522,"Coarse",3,17,2,3,4,9,9,2,0,0.731,0.087,0.01,104,26.8,0.5,1.4,2.9,3.8,2.4,0,0,2.3,3.9,9.8,0.0163335572436374
"1042",5368,14,2,4,3,8,2,1,22,0,7,47,0,14.8936170212766,46.8085106382979,0,1.42857142857143,4.28571428571429,2.5,1.76470588235294,0,1.42857142857143,9.26091825307951,6.9468085106383,10,37.6152897889279,"King County - Roads",8,"Sammamish River Basin","Evans Creek Subbasin","Rutherford Creek","ESA Water Quality","1999-09-21",1999,"Rhithron Associates, Inc.","E892",47.651716,-122.039827,1211,301,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Evans Creek Subbasin","Rutherford Creek","King County - Roads","ESA Water Quality","E892",47.651716,-122.039827,36424,41522,"Coarse",3,14,2,4,3,9,8,2,1,0.468,0.149,0,47,37.6,0,1.4,4.3,2.5,1.8,0,1.4,9.3,7,10,0.0152897889278876
"1043",5369,7,0,0,3,4,1,0,162,130,1,173,75.1445086705202,0.578034682080925,93.6416184971098,0,0,0,2.5,0,0,0,0,0,0,2.5,"King County - Roads",8,"Sammamish River Basin","Evans Creek Subbasin","Evans Creek tributary (0108)","ESA Water Quality","1999-09-21",1999,"Rhithron Associates, Inc.","E882",47.672051,-122.079016,1170,300,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Evans Creek Subbasin","Evans Creek tributary (0108)","King County - Roads","ESA Water Quality","E882",47.672051,-122.079016,36424,41522,"Coarse",3,7,0,0,3,3,4,1,0,0.936,0.006,0.751,173,2.5,0,0,0,2.5,0,0,0,0,0,0,0
"1044",5370,20,4,6,4,11,2,2,184,4,22,298,1.34228187919463,7.38255033557047,61.744966442953,1.9047619047619,4.28571428571429,7.14285714285714,3.75,3.52941176470588,0,2.85714285714286,5.33027198869657,3.19127516778524,9.68784142344311,41.679276535107,"King County - Roads",8,"Sammamish River Basin","Issaquah Creek Subbasin","Fifteenmile Creek","ESA Water Quality","1999-09-24",1999,"Rhithron Associates, Inc.","E1139",47.483739,-122.029482,1222,306,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Issaquah Creek Subbasin","Fifteenmile Creek","King County - Roads","ESA Water Quality","E1139",47.483739,-122.029482,36427,41522,"Coarse",3,20,4,6,4,14,11,2,2,0.617,0.074,0.013,298,41.7,1.9,4.3,7.1,3.8,3.5,0,2.9,5.3,3.2,9.7,-0.0207234648930168
"1045",5372,17,2,0,2,5,4,0,186,39,6,309,12.621359223301,1.94174757281553,60.1941747572816,0.476190476190476,1.42857142857143,0,1.25,0,2.5,0,5.73837506387328,0.470873786407767,7.06480018062768,18.9288109356706,"City of Kirkland",8,"Cedar River / Lake Washington Basin","Forbes Creek Subbasin","Forbes Creek (0242)","B-IBI","2001-09-24",2001,"Rhithron Associates, Inc.","ForbesKirk1",47.696825,-122.183463,524,559,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","Forbes Creek Subbasin","Forbes Creek (0242)","City of Kirkland","B-IBI","ForbesKirk1",47.696825,-122.183463,37158,41614,"Coarse",9,17,2,0,2,4,5,4,0,0.602,0.019,0.126,309,18.9,0.5,1.4,0,1.2,0,2.5,0,5.7,0.5,7.1,0.0288109356706272
