"","Visit.ID","Total_Richness","E_Richness","P_Richness","T_Richness","Clin_Richness","LL_Richness","Intol_Richness","Dom_Abund","Tol_Abund","Pred_Abund","Tot_Abund","Tol_Percent","Pred_Percent","Dom_Percent","Tot_Richness_Score","E_Richness_Score","P_Richness_Score","T_Richness_Score","Cling_Richness_Score","LL_Richness_Score","Intol_Richness_Score","Dom_Percent_Score","Pred_Percent_Score","Tol_Percent_Score","Overall.Score","Agency","WRIA.Number","Basin","Subbasin","Stream.or.River","Project","Visit.Date","Year","Lab.Name","Site.Code","Latitude","Longitude"
"6603",8106,23,1,4,5,7,4,0,348,195,31,500,39,6.2,69.6,3.33333333333333,0,4.28571428571429,5,1.17647058823529,2.5,0,3.26315789473684,2.6,0.930232558139535,23.0889086601593,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.) tributary (0273)","Ambient Monitoring","2015-08-11",2015,"Rhithron Associates, Inc.","08EAS2540",47.550172,-122.156867
"6604",8107,14,1,1,1,3,0,0,397,270,8,500,54,1.6,79.4,0,0,0,0,0,0,0,0.684210526315788,0.3,0,0.984210526315788,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Kelsey Creek Subbasin","East Creek","Ambient Monitoring","2015-08-26",2015,"Rhithron Associates, Inc.","08EAS2546",47.582723,-122.157426
"6605",8108,27,4,4,5,15,7,3,266,11,84,500,2.2,16.8,53.2,5.23809523809524,4.28571428571429,4.28571428571429,5,5.88235294117647,6.25,4.28571428571429,7.57894736842105,7.9,9.48837209302326,60.1949104978589,"King County - DNRP",8,"Cedar River / Lake Washington Basin","May Creek Subbasin","May Creek (Lake Washington)","Ambient Monitoring","2015-09-10",2015,"Rhithron Associates, Inc.","08EAS2631",47.518948,-122.163144
"6606",8109,30,7,6,6,14,8,7,160,11,102,500,2.2,20.4,32,6.66666666666667,8.57142857142857,7.14285714285714,6.25,5.29411764705882,7.5,10,10,9.7,9.48837209302326,80.6134421210345,"King County - DNRP",8,"Sammamish River Basin","Issaquah Creek Subbasin","Holder Creek tributary","Ambient Monitoring","2015-09-10",2015,"Rhithron Associates, Inc.","08ISS4735",47.47075,-121.964356
"6607",8110,15,2,2,2,6,4,0,340,184,7,500,36.8,1.4,68,0,1.42857142857143,1.42857142857143,1.25,0.588235294117647,2.5,0,3.68421052631579,0.2,1.44186046511628,12.5214491426926,"King County - DNRP",8,"Cedar River / Lake Washington Basin","W Lake Washington - Seattle N Subbasin","Ravenna Creek","Ambient Monitoring","2015-08-26",2015,"Rhithron Associates, Inc.","08WES0622",47.673452,-122.310727
"6608",8111,14,1,2,2,4,2,0,429,381,4,500,76.2,0.8,85.8,0,0,1.42857142857143,1.25,0,0,0,0,0,0,2.67857142857143,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Thornton Creek Subbasin","Maple Leaf Creek","Ambient Monitoring","2015-09-14",2015,"Rhithron Associates, Inc.","08WES0629",47.702708,-122.308342
"6609",8112,14,2,2,2,8,4,0,281,58,2,500,11.6,0.4,56.2,0,1.42857142857143,1.42857142857143,1.25,1.76470588235294,2.5,0,6.78947368421053,0,7.30232558139535,22.4636480051017,"King County - DNRP",8,"Cedar River / Lake Washington Basin","McAleer Creek Subbasin","McAleer Creek","Ambient Monitoring","2015-09-14",2015,"Rhithron Associates, Inc.","08WES0903",47.752199,-122.281877
"6610",8113,13,1,4,2,7,4,0,343,8,112,500,1.6,22.4,68.6,0,0,4.28571428571429,1.25,1.17647058823529,2.5,0,3.52631578947368,10,9.62790697674419,32.3664076401675,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Lyon Creek Subbasin","Lyon Creek","Ambient Monitoring","2015-09-03",2015,"Rhithron Associates, Inc.","08WES0905",47.759565,-122.28683
"6611",8114,21,3,3,4,10,6,0,292,223,35,500,44.6,7,58.4,2.38095238095238,2.85714285714286,2.85714285714286,3.75,2.94117647058824,5,0,6.21052631578947,3,0,28.9969408816158,"King County - DNRP",8,"Cedar River / Lake Washington Basin","W Lake Washington - Seattle S Subbasin","Mapes Creek","Ambient Monitoring","2015-08-19",2015,"Rhithron Associates, Inc.","08WES1037",47.518425,-122.268797
"6612",8115,16,2,2,2,6,3,0,273,246,1,500,49.2,0.2,54.6,0,1.42857142857143,1.42857142857143,1.25,0.588235294117647,1.25,0,7.21052631578947,0,0,13.15590446705,"King County - DNRP",8,"Cedar River / Lake Washington Basin","E Lake Washington - Kenmore N Subbasin","Lake Washington tributary (0056)","Ambient Monitoring","2015-08-26",2015,"Rhithron Associates, Inc.","08WES1178",47.766499,-122.263888
"6613",8116,17,3,4,2,8,4,0,346,102,2,500,20.4,0.4,69.2,0.476190476190476,2.85714285714286,4.28571428571429,1.25,1.76470588235294,2.5,0,3.36842105263158,0,5.25581395348837,21.7579885075205,"King County - DNRP",8,"Cedar River / Lake Washington Basin","W Lake Washington - Seattle S Subbasin","Taylor Creek (W Lake Washington)","Ambient Monitoring","2015-08-19",2015,"Rhithron Associates, Inc.","08WES1340",47.507869,-122.247582
"6614",8117,11,2,1,1,5,2,0,433,50,1,500,10,0.2,86.6,0,1.42857142857143,0,0,0,0,0,0,0,7.67441860465116,9.10299003322259,"King County - DNRP",8,"Cedar River / Lake Washington Basin","W Lake Washington - Seattle S Subbasin","Lake Washington tributary (0464B)","Ambient Monitoring","2015-08-19",2015,"Rhithron Associates, Inc.","08WES1490",47.503982,-122.227702
"6615",8118,14,1,1,1,4,4,0,227,96,4,309,31.0679611650485,1.29449838187702,73.462783171521,0,0,0,0,0,2.5,0,2.24663600749446,0.147249190938511,2.77489275231429,7.66877795074727,"King County - DNRP",8,"Cedar River / Lake Washington Basin","W Lake Washington - Seattle S Subbasin","Lake Washington tributary","Ambient Monitoring","2015-08-19",2015,"Rhithron Associates, Inc.","08WES1579",47.483496,-122.227268
"6616",8119,29,5,5,5,18,6,4,248,11,38,500,2.2,7.6,49.6,6.19047619047619,5.71428571428571,5.71428571428571,5,7.64705882352941,5,5.71428571428571,8.52631578947368,3.3,9.48837209302326,62.2950800393597,"King County - DNRP",9,"Duwamish - Green River Basin","Soos Creek Subbasin","Big Soos Creek","Ambient Monitoring","2015-08-10",2015,"Rhithron Associates, Inc.","09SOO0943",47.30855,-122.16904
"6617",8120,22,3,8,4,13,5,3,294,8,134,500,1.6,26.8,58.8,2.85714285714286,2.85714285714286,10,3.75,4.70588235294118,3.75,4.28571428571429,6.10526315789474,10,9.62790697674419,57.9390524875801,"King County - DNRP",9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soosette Creek","Ambient Monitoring","2015-08-18",2015,"Rhithron Associates, Inc.","09SOO1022",47.331725,-122.155276
"6618",8121,29,3,7,7,20,10,6,309,206,37,500,41.2,7.4,61.8,6.19047619047619,2.85714285714286,8.57142857142857,7.5,8.82352941176471,10,8.57142857142857,5.31578947368421,3.2,0.418604651162791,61.4483997270879,"King County - DNRP",9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soos Creek","Ambient Monitoring","2015-08-10",2015,"Rhithron Associates, Inc.","09SOO1130",47.31817,-122.135959
"6619",8122,31,4,11,4,16,11,3,252,8,40,500,1.6,8,50.4,7.14285714285714,4.28571428571429,10,3.75,6.47058823529412,10,4.28571428571429,8.31578947368421,3.5,9.62790697674419,67.3785704000082,"King County - DNRP",9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soos Creek","Ambient Monitoring","2015-08-18",2015,"Rhithron Associates, Inc.","09SOO1134",47.336409,-122.135101
"6620",8123,26,6,5,5,15,6,5,216,59,94,500,11.8,18.8,43.2,4.76190476190476,7.14285714285714,5.71428571428571,5,5.88235294117647,5,7.14285714285714,10,8.9,7.25581395348837,66.8000716565696,"King County - DNRP",9,"Duwamish - Green River Basin","Soos Creek Subbasin","Little Soos Creek","Ambient Monitoring","2015-08-04",2015,"Rhithron Associates, Inc.","09SOO1209",47.358599,-122.125122
"6621",8124,17,2,3,4,7,5,3,362,32,69,500,6.4,13.8,72.4,0.476190476190476,1.42857142857143,2.85714285714286,3.75,1.17647058823529,3.75,4.28571428571429,2.52631578947369,6.4,8.51162790697675,35.1620333323048,"King County - DNRP",9,"Duwamish - Green River Basin","Soos Creek Subbasin","Little Soos Creek","Ambient Monitoring","2015-08-04",2015,"Rhithron Associates, Inc.","09SOO1283",47.372825,-122.113902
"6622",8125,36,5,7,5,14,11,4,140,40,104,428,9.34579439252336,24.2990654205607,32.7102803738318,9.52380952380952,5.71428571428571,8.57142857142857,5,5.29411764705882,10,5.71428571428571,10,10,7.82655944359922,77.6444866144676,"King County - DNRP",9,"Puget Sound (Duwamish-Green) Basin","Vashon-Maury Island Subbasin","Christenson Creek","Vashon","2015-09-09",2015,"Rhithron Associates, Inc.","VashChris",47.40277,-122.51693
"6623",8126,23,5,8,4,13,7,4,257,0,26,500,0,5.2,51.4,3.33333333333333,5.71428571428571,10,3.75,4.70588235294118,6.25,5.71428571428571,8.05263157894737,2.1,10,59.6204186937933,"King County - DNRP",9,"Puget Sound (Duwamish-Green) Basin","Vashon-Maury Island Subbasin","Judd Creek","Vashon","2015-09-21",2015,"Rhithron Associates, Inc.","28A",47.403459,-122.468866
"6624",8127,28,2,7,6,12,9,3,371,97,81,500,19.4,16.2,74.2,5.71428571428571,1.42857142857143,8.57142857142857,6.25,4.11764705882353,8.75,4.28571428571429,2.05263157894737,7.6,5.48837209302325,54.2586507307942,"King County - DNRP",9,"Puget Sound (Duwamish-Green) Basin","Vashon-Maury Island Subbasin","Shinglemill Creek","Vashon","2015-08-05",2015,"Rhithron Associates, Inc.","VashShing",47.47628,-122.4815
"6625",8128,26,3,4,7,11,6,1,382,23,26,500,4.6,5.2,76.4,4.76190476190476,2.85714285714286,4.28571428571429,7.5,3.52941176470588,5,1.42857142857143,1.47368421052632,2.1,8.93023255813953,41.8666618667051,"King County - DNRP",9,"Duwamish - Green River Basin","Duwamish River Subbasin","Riverton Creek (003D)","Ambient Monitoring","2015-09-30",2015,"Rhithron Associates, Inc.","09DUW0277",47.489932,-122.289451
"6626",8129,32,3,7,6,20,11,4,253,19,52,500,3.8,10.4,50.6,7.61904761904762,2.85714285714286,8.57142857142857,6.25,8.82352941176471,10,5.71428571428571,8.26315789473684,4.7,9.11627906976744,71.9148711381738,"King County - DNRP",8,"Sammamish River Basin","Bear Creek Subbasin","Bear Creek (Sammamish River)","Bear Creek BP","2015-09-17",2015,"Rhithron Associates, Inc.","WAM06600-036971",47.746991,-122.060936
"6627",8139,20,1,0,2,8,4,0,325,60,10,500,12,2,65,1.9047619047619,0,0,1.25,1.76470588235294,2.5,0,4.47368421052632,0.5,7.2093023255814,19.6024543232226,"City of Seattle",8,"Cedar River / Lake Washington Basin","Thornton Creek Subbasin","Thornton Creek","Status & Trends","2015-09-21",2015,"Aquatic Biology Associates, Inc.","TMMA3168",47.696096,-122.276095
"6628",8140,13,1,0,2,5,5,0,393,25,1,500,5,0.2,78.6,0,0,0,1.25,0,3.75,0,0.89473684210526,0,8.83720930232558,14.7319461444308,"City of Seattle",8,"Cedar River / Lake Washington Basin","Thornton Creek Subbasin","Thornton Creek","Status & Trends","2015-09-21",2015,"Aquatic Biology Associates, Inc.","TMMA8751",47.705096,-122.287017
"6629",8141,15,2,3,2,6,5,0,277,182,28,500,36.4,5.6,55.4,0,1.42857142857143,2.85714285714286,1.25,0.588235294117647,3.75,0,7,2.3,1.53488372093023,20.7088333007622,"City of Seattle",8,"Puget Sound (Cedar-Sammamish) Basin","Pipers Creek Subbasin","Pipers Creek","Status & Trends","2015-09-16",2015,"Aquatic Biology Associates, Inc.","PI02",47.705213,-122.364284
"6630",8142,15,2,2,3,7,4,0,438,342,6,500,68.4,1.2,87.6,0,1.42857142857143,1.42857142857143,2.5,1.17647058823529,2.5,0,0,0.1,0,9.13361344537815,"City of Seattle",8,"Puget Sound (Cedar-Sammamish) Basin","Pipers Creek Subbasin","Pipers Creek","Status & Trends","2015-09-14",2015,"Aquatic Biology Associates, Inc.","PI01",47.710954,-122.372315
"6631",8143,16,2,4,3,6,4,0,338,268,12,500,53.6,2.4,67.6,0,1.42857142857143,4.28571428571429,2.5,0.588235294117647,2.5,0,3.78947368421052,0.7,0,15.7919946926139,"City of Seattle",8,"Puget Sound (Cedar-Sammamish) Basin","Pipers Creek Subbasin","Pipers Creek","Status & Trends","2015-09-14",2015,"Aquatic Biology Associates, Inc.","PIMA6462",47.710676,-122.370107
"6632",8144,15,2,2,1,7,3,1,384,257,0,500,51.4,0,76.8,0,1.42857142857143,1.42857142857143,0,1.17647058823529,1.25,1.42857142857143,1.36842105263158,0,0,8.08060592658116,"City of Seattle",8,"Puget Sound (Cedar-Sammamish) Basin","Pipers Creek Subbasin","Pipers Creek","Status & Trends","2015-09-16",2015,"Aquatic Biology Associates, Inc.","PIMA7729",47.707693,-122.365004
"6633",8145,16,1,1,3,7,3,0,293,137,7,452,30.3097345132743,1.54867256637168,64.8230088495575,0,0,0,2.5,1.17647058823529,1.25,0,4.52026082906381,0.274336283185841,2.95122453179667,12.6722922322816,"City of Seattle",8,"Cedar River / Lake Washington Basin","Thornton Creek Subbasin","Thornton Creek","Status & Trends","2015-09-17",2015,"Aquatic Biology Associates, Inc.","TSMA7774",47.704987,-122.298361
"6634",8146,17,2,3,4,8,6,0,384,217,40,500,43.4,8,76.8,0.476190476190476,1.42857142857143,2.85714285714286,3.75,1.76470588235294,5,0,1.36842105263158,3.5,0,20.1450316968893,"City of Seattle",8,"Puget Sound (Cedar-Sammamish) Basin","Pipers Creek Subbasin","Venema Creek","Project Evaluation","2015-09-14",2015,"Aquatic Biology Associates, Inc.","VENE",47.712379,-122.369959
"6635",8147,10,1,0,0,3,2,0,327,215,0,500,43,0,65.4,0,0,0,0,0,0,0,4.36842105263158,0,0,4.36842105263158,"City of Seattle",8,"Cedar River / Lake Washington Basin","Thornton Creek Subbasin","Thornton Creek","Status & Trends","2015-09-17",2015,"Aquatic Biology Associates, Inc.","TSMA6612",47.706561,-122.318321
"6636",8148,13,1,1,1,7,4,0,265,200,4,500,40,0.8,53,0,0,0,0,1.17647058823529,2.5,0,7.63157894736842,0,0.697674418604651,12.0057239542084,"City of Seattle",8,"Cedar River / Lake Washington Basin","Thornton Creek Subbasin","Thornton Creek","Status & Trends","2015-09-16",2015,"Aquatic Biology Associates, Inc.","TNMA7673",47.723404,-122.318472
"6637",8149,11,1,0,1,3,3,0,442,441,5,500,88.2,1,88.4,0,0,0,0,0,1.25,0,0,0,0,1.25,"City of Seattle",8,"Cedar River / Lake Washington Basin","Thornton Creek Subbasin","Thornton Creek","Status & Trends","2015-09-16",2015,"Aquatic Biology Associates, Inc.","TNMA0609",47.724785,-122.314558
"6638",8150,10,1,1,1,4,1,0,408,300,0,500,60,0,81.6,0,0,0,0,0,0,0,0.105263157894738,0,0,0.105263157894738,"City of Seattle",8,"Cedar River / Lake Washington Basin","Thornton Creek Subbasin","Thornton Creek","Status & Trends","2015-09-17",2015,"Aquatic Biology Associates, Inc.","TNMA6462",47.714962,-122.298236
"6639",8151,15,1,0,3,7,4,0,387,203,12,500,40.6,2.4,77.4,0,0,0,2.5,1.17647058823529,2.5,0,1.21052631578947,0.7,0.55813953488372,8.64513643890849,"City of Seattle",8,"Cedar River / Lake Washington Basin","Thornton Creek Subbasin","Thornton Creek","Status & Trends","2015-09-17",2015,"Aquatic Biology Associates, Inc.","TMMA1199",47.706374,-122.290034
"6640",8152,21,3,4,4,11,8,0,365,241,38,500,48.2,7.6,73,2.38095238095238,2.85714285714286,4.28571428571429,3.75,3.52941176470588,7.5,0,2.36842105263158,3.3,0,29.971642341147,"City of Seattle",8,"Puget Sound (Cedar-Sammamish) Basin","Pipers Creek Subbasin","Venema Creek","Status & Trends","2015-09-14",2015,"Aquatic Biology Associates, Inc.","PIVE1895",47.711465,-122.371743
"6641",8153,13,1,2,1,4,3,0,391,149,1,500,29.8,0.2,78.2,0,0,1.42857142857143,0,0,1.25,0,1,0,3.06976744186047,6.74833887043189,"City of Seattle",8,"Cedar River / Lake Washington Basin","W Lake Washington - Seattle S Subbasin","Mapes Creek","Project Evaluation","2015-09-22",2015,"Aquatic Biology Associates, Inc.","MA01",47.523639,-122.263647
"6642",8155,14,1,0,3,6,3,0,237,249,48,500,49.8,9.6,47.4,0,0,0,2.5,0.588235294117647,1.25,0,9.10526315789474,4.3,0,17.7434984520124,"City of Seattle",8,"Cedar River / Lake Washington Basin","Thornton Creek Subbasin","Thornton Creek","Project Evaluation","2015-10-06",2015,"Aquatic Biology Associates, Inc.","NFCC",47.71071,-122.2895
"6643",8156,16,1,0,3,7,5,0,416,202,5,500,40.4,1,83.2,0,0,0,2.5,1.17647058823529,3.75,0,0,0,0.604651162790697,8.03112175102599,"City of Seattle",8,"Cedar River / Lake Washington Basin","Thornton Creek Subbasin","Thornton Creek","Project Evaluation","2015-10-06",2015,"Aquatic Biology Associates, Inc.","NFCT",47.7069,-122.2899
"6644",8157,13,1,0,3,6,4,0,362,148,5,500,29.6,1,72.4,0,0,0,2.5,0.588235294117647,2.5,0,2.52631578947369,0,3.11627906976744,11.2308301533588,"City of Seattle",8,"Cedar River / Lake Washington Basin","Thornton Creek Subbasin","Thornton Creek","Project Evaluation","2015-10-06",2015,"Aquatic Biology Associates, Inc.","SFCC",47.70692,-122.29115
"6645",8158,7,1,0,0,1,1,0,438,89,1,500,17.8,0.2,87.6,0,0,0,0,0,0,0,0,0,5.86046511627907,5.86046511627907,"City of Seattle",8,"Cedar River / Lake Washington Basin","Thornton Creek Subbasin","Thornton Creek","Project Evaluation","2015-10-06",2015,"Aquatic Biology Associates, Inc.","SFCT",47.706912,-122.290087
"6646",8159,29,9,7,6,22,7,8,314,19,71,500,3.8,14.2,62.8,6.19047619047619,10,8.57142857142857,6.25,10,6.25,10,5.05263157894737,6.6,9.11627906976744,78.0308154106196,"King County - DNRP",7,"Snoqualmie Forks Basin","Lower Middle Fork Snoqualmie Subbasin","Snoqualmie River - Middle Fork tributary (Lower)","Ambient Monitoring","2015-09-04",2015,"Rhithron Associates, Inc.","07LMS033235",47.51684,-121.61166
"6647",8160,40,10,11,8,23,11,12,188,3,60,500,0.6,12,37.6,10,10,10,8.75,10,10,10,10,5.5,9.86046511627907,94.1104651162791,"King County - DNRP",7,"Snoqualmie Forks Basin","Lower Middle Fork Snoqualmie Subbasin","Snoqualmie River - Middle Fork tributary (Lower)","Ambient Monitoring","2015-09-21",2015,"Rhithron Associates, Inc.","07LMS055075",47.488376,-121.719565
"6648",8161,22,6,5,5,14,7,5,385,1,25,500,0.2,5,77,2.85714285714286,7.14285714285714,5.71428571428571,5,5.29411764705882,6.25,7.14285714285714,1.31578947368421,2,9.95348837209302,52.6705383499789,"King County - DNRP",7,"Snoqualmie Forks Basin","Lower Middle Fork Snoqualmie Subbasin","Snoqualmie River - Middle Fork tributary (Lower)","Ambient Monitoring","2015-09-14",2015,"Rhithron Associates, Inc.","07LMS029443",47.478514,-121.690456
"6649",8162,25,8,4,7,17,5,4,321,8,9,500,1.6,1.8,64.2,4.28571428571429,10,4.28571428571429,7.5,7.05882352941176,3.75,5.71428571428571,4.68421052631579,0.4,9.62790697674419,57.306655318186,"King County - DNRP",7,"Snoqualmie Forks Basin","Lower Middle Fork Snoqualmie Subbasin","Snoqualmie River - Middle Fork tributary (Lower)","Ambient Monitoring","2015-09-01",2015,"Rhithron Associates, Inc.","07LMS093027",47.48627,-121.757711
"6650",8163,27,4,5,4,15,8,4,215,68,27,500,13.6,5.4,43,5.23809523809524,4.28571428571429,5.71428571428571,3.75,5.88235294117647,7.5,5.71428571428571,10,2.2,6.83720930232558,57.121943195883,"King County - DNRP",7,"Lower Snoqualmie Basin","Harris Creek Subbasin","Snoqualmie River tributary (Harris Creek subbasin)","Ambient Monitoring","2015-08-04",2015,"Rhithron Associates, Inc.","07HAR025863",47.68279,-121.92049
"6651",8164,32,5,6,6,17,9,2,296,27,252,500,5.4,50.4,59.2,7.61904761904762,5.71428571428571,7.14285714285714,6.25,7.05882352941176,8.75,2.85714285714286,6,10,8.74418604651163,70.1363429092567,"King County - DNRP",7,"Lower Snoqualmie Basin","Harris Creek Subbasin","Ames Creek","Ambient Monitoring","2015-08-10",2015,"Rhithron Associates, Inc.","07HAR070087",47.65292,-121.96087
"6652",8165,14,1,1,2,6,3,0,413,64,5,500,12.8,1,82.6,0,0,0,1.25,0.588235294117647,1.25,0,0,0,7.02325581395349,10.1114911080711,"City of Seattle",8,"Cedar River / Lake Washington Basin","Thornton Creek Subbasin","Thornton Creek","Status & Trends","2015-10-08",2015,"Aquatic Biology Associates, Inc.","KNKT-U",47.701401,-122.30841
"6653",8166,6,1,0,0,1,1,0,450,353,0,500,70.6,0,90,0,0,0,0,0,0,0,0,0,0,0,"City of Seattle",8,"Cedar River / Lake Washington Basin","Thornton Creek Subbasin","Thornton Creek","Project Evaluation","2015-10-07",2015,"Aquatic Biology Associates, Inc.","KNKT",47.70109,-122.30756
"6654",8167,17,1,0,3,7,5,0,316,213,15,500,42.6,3,63.2,0.476190476190476,0,0,2.5,1.17647058823529,3.75,0,4.94736842105263,1,0.0930232558139537,13.9430527412924,"City of Seattle",8,"Cedar River / Lake Washington Basin","Thornton Creek Subbasin","Thornton Creek","Project Evaluation","2015-10-08",2015,"Aquatic Biology Associates, Inc.","KNKC",47.70232,-122.30861
"6655",8169,41,13,8,6,27,8,8,159,9,24,500,1.8,4.8,31.8,10,10,10,6.25,10,7.5,10,10,1.9,9.58139534883721,85.2313953488372,"King County - DNRP",7,"Lower Snoqualmie Basin","Cherry Creek Subbasin","Cherry Creek","Ambient Monitoring","2015-09-08",2015,"Rhithron Associates, Inc.","07CHR045515",47.74605,-121.89852
"6656",8170,33,8,6,6,22,10,7,203,16,56,500,3.2,11.2,40.6,8.09523809523809,10,7.14285714285714,6.25,10,10,10,10,5.1,9.25581395348837,85.8439091915836,"King County - DNRP",7,"Lower Snoqualmie Basin","Cherry Creek Subbasin","Margaret Creek","Ambient Monitoring","2015-09-08",2015,"Rhithron Associates, Inc.","07CHR070059",47.75381,-121.8941
